evaluation_title,dataset_id,random_policy,breakdown_type,breakdown_value,model_id,model_title,num_trials_represented,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> jpeg -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,201,0.5,108,1,1,91,0.9900497512437811,0.9899780614280016,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9997008376545672,0.9996505852069341,0.009174311926605505,0.010869565217391304,0.006345179898248178
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> jpeg -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,205,0.5,102,2,1,100,0.9853658536585366,0.9854341203351105,0.9803921568627451,0.9900990099009901,0.9852216748768473,0.9995239908606245,0.9995146008033128,0.019230769230769232,0.009900990099009901,0.008186796635564188
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> jpeg -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,209,0.5,101,0,2,106,0.9904306220095693,0.9907407407407407,1.0,0.9814814814814815,0.9906542056074766,0.9988998899889989,0.999074074074074,0.0,0.018518518518518517,0.011614073438613703
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> jpeg -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,219,0.5,104,3,2,110,0.9771689497716894,0.9770527369826435,0.9734513274336283,0.9821428571428571,0.9777777777777777,0.9994993324432577,0.9995321183393266,0.028037383177570093,0.017857142857142856,0.011440439830327205
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> noise -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,222,0.5,109,1,4,108,0.9774774774774775,0.9775974025974026,0.9908256880733946,0.9642857142857143,0.9773755656108597,0.9989448051948051,0.9989685181640999,0.00909090909090909,0.03571428571428571,0.016192678294839127
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> noise -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,212,0.5,85,2,2,123,0.9811320754716981,0.9805057471264368,0.984,0.984,0.984,0.9947586206896553,0.9954921853572563,0.022988505747126436,0.016,0.014998194412551609
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> noise -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,167,0.5,83,1,2,81,0.9820359281437125,0.9819994262765348,0.9878048780487805,0.9759036144578314,0.9818181818181818,0.9994262765347103,0.9994296513786236,0.011904761904761904,0.024096385542168676,0.011589092840795736
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> noise -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,235,0.5,123,0,3,109,0.9872340425531915,0.9866071428571428,1.0,0.9732142857142857,0.9864253393665159,0.9978948896631823,0.9981636271529888,0.0,0.026785714285714284,0.009766356561807547
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> resize -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,216,0.5,118,1,1,96,0.9907407407407407,0.9906436801524734,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.9993935718617344,0.9993061062648692,0.008403361344537815,0.010309278350515464,0.007577563586464754
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> resize -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,199,0.5,99,0,2,98,0.9899497487437185,0.99,1.0,0.98,0.98989898989899,0.9997979797979798,0.9998009900990099,0.0,0.02,0.008246162634412524
